<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.06	17:45:00	1.13119	1.13140	1.12929	1.12958	1274	0	0
2022.01.06	18:00:00	1.12955	1.13018	1.12903	1.12988	974	0	0
2022.01.06	18:15:00	1.12989	1.13093	1.12957	1.13078	912	0	0
2022.01.06	18:30:00	1.13078	1.13078	1.13014	1.13065	730	0	0
2022.01.06	18:45:00	1.13065	1.13081	1.13016	1.13072	633	0	0
2022.01.06	19:00:00	1.13071	1.13092	1.13030	1.13040	578	0	0
2022.01.06	19:15:00	1.13039	1.13075	1.13024	1.13060	470	0	0
2022.01.06	19:30:00	1.13060	1.13080	1.12981	1.13027	513	0	0
2022.01.06	19:45:00	1.13030	1.13031	1.12935	1.12960	419	0	0
2022.01.06	20:00:00	1.12959	1.12979	1.12926	1.12938	389	0	0
2022.01.06	20:15:00	1.12939	1.12954	1.12917	1.12938	331	0	0
2022.01.06	20:30:00	1.12938	1.12951	1.12884	1.12890	302	0	0
2022.01.06	20:45:00	1.12890	1.12938	1.12882	1.12918	280	0	0
2022.01.06	21:00:00	1.12918	1.12954	1.12916	1.12949	370	0	0
2022.01.06	21:15:00	1.12949	1.12969	1.12944	1.12966	228	0	0
2022.01.06	21:30:00	1.12965	1.12997	1.12958	1.12964	342	0	0
2022.01.06	21:45:00	1.12964	1.12972	1.12868	1.12869	540	0	0
2022.01.06	22:00:00	1.12869	1.12941	1.12862	1.12938	433	0	0
2022.01.06	22:15:00	1.12936	1.12937	1.12888	1.12904	299	0	0
2022.01.06	22:30:00	1.12904	1.12920	1.12897	1.12917	223	0	0
2022.01.06	22:45:00	1.12918	1.12918	1.12896	1.12912	288	0	0
2022.01.06	23:00:00	1.12912	1.12918	1.12875	1.12910	195	0	0
2022.01.06	23:15:00	1.12910	1.12936	1.12910	1.12926	192	0	0
2022.01.06	23:30:00	1.12924	1.12978	1.12923	1.12973	233	0	0
2022.01.06	23:45:00	1.12974	1.12998	1.12970	1.12984	216	0	0
2022.01.07	00:00:00	1.12966	1.12966	1.12929	1.12965	30	0	18
2022.01.07	00:15:00	1.12965	1.12966	1.12935	1.12949	50	0	14
2022.01.07	00:30:00	1.12950	1.12974	1.12944	1.12959	66	0	0
2022.01.07	00:45:00	1.12958	1.12974	1.12952	1.12959	73	0	0
2022.01.07	01:00:00	1.12957	1.12981	1.12957	1.12967	135	0	0
2022.01.07	01:15:00	1.12968	1.12983	1.12966	1.12972	200	0	0
2022.01.07	01:30:00	1.12972	1.12982	1.12949	1.12950	209	0	0
2022.01.07	01:45:00	1.12950	1.12963	1.12939	1.12950	145	0	0
2022.01.07	02:00:00	1.12950	1.12978	1.12932	1.12947	244	0	0
2022.01.07	02:15:00	1.12948	1.12951	1.12929	1.12940	115	0	0
2022.01.07	02:30:00	1.12940	1.12944	1.12931	1.12934	127	0	0
2022.01.07	02:45:00	1.12934	1.12973	1.12901	1.12958	310	0	0
2022.01.07	03:00:00	1.12958	1.13002	1.12958	1.12974	264	0	0
2022.01.07	03:15:00	1.12976	1.13002	1.12964	1.12968	272	0	0
2022.01.07	03:30:00	1.12968	1.12989	1.12963	1.12972	210	0	0
2022.01.07	03:45:00	1.12972	1.13008	1.12972	1.13007	205	0	0
2022.01.07	04:00:00	1.13008	1.13017	1.12990	1.13003	242	0	0
2022.01.07	04:15:00	1.13004	1.13010	1.12991	1.12991	152	0	0
2022.01.07	04:30:00	1.12990	1.12990	1.12952	1.12960	200	0	0
2022.01.07	04:45:00	1.12960	1.12984	1.12956	1.12956	200	0	0
2022.01.07	05:00:00	1.12956	1.12982	1.12956	1.12976	129	0	0
2022.01.07	05:15:00	1.12977	1.13018	1.12976	1.13002	164	0	0
2022.01.07	05:30:00	1.13001	1.13001	1.12971	1.12984	141	0	0
2022.01.07	05:45:00	1.12983	1.12992	1.12971	1.12992	141	0	0
2022.01.07	06:00:00	1.12991	1.12992	1.12982	1.12992	87	0	0
2022.01.07	06:15:00	1.12992	1.13005	1.12988	1.13004	87	0	0
2022.01.07	06:30:00	1.13004	1.13028	1.12999	1.13022	137	0	0
2022.01.07	06:45:00	1.13023	1.13033	1.13007	1.13007	184	0	0
2022.01.07	07:00:00	1.13007	1.13023	1.13007	1.13022	118	0	0
2022.01.07	07:15:00	1.13022	1.13034	1.13019	1.13022	101	0	0
2022.01.07	07:30:00	1.13023	1.13023	1.13000	1.13020	115	0	0
2022.01.07	07:45:00	1.13020	1.13032	1.13018	1.13022	139	0	0
2022.01.07	08:00:00	1.13022	1.13033	1.13003	1.13030	160	0	0
2022.01.07	08:15:00	1.13031	1.13032	1.13012	1.13022	130	0	0
2022.01.07	08:30:00	1.13022	1.13022	1.12984	1.13005	143	0	0
2022.01.07	08:45:00	1.13004	1.13024	1.12989	1.12992	164	0	0
2022.01.07	09:00:00	1.12992	1.13042	1.12982	1.13031	428	0	0
2022.01.07	09:15:00	1.13031	1.13046	1.13022	1.13040	295	0	0
2022.01.07	09:30:00	1.13039	1.13061	1.13026	1.13027	401	0	0
2022.01.07	09:45:00	1.13027	1.13056	1.13003	1.13055	452	0	0
2022.01.07	10:00:00	1.13055	1.13075	1.13015	1.13049	716	0	0
2022.01.07	10:15:00	1.13048	1.13086	1.13041	1.13075	470	0	0
2022.01.07	10:30:00	1.13074	1.13120	1.13060	1.13120	626	0	0
2022.01.07	10:45:00	1.13120	1.13153	1.13096	1.13122	639	0	0
2022.01.07	11:00:00	1.13123	1.13152	1.13111	1.13152	516	0	0
2022.01.07	11:15:00	1.13153	1.13160	1.13096	1.13156	594	0	0
2022.01.07	11:30:00	1.13156	1.13176	1.13134	1.13149	559	0	0
2022.01.07	11:45:00	1.13151	1.13170	1.13128	1.13152	470	0	0
2022.01.07	12:00:00	1.13149	1.13191	1.13143	1.13164	547	0	0
2022.01.07	12:15:00	1.13164	1.13174	1.13118	1.13128	408	0	0
2022.01.07	12:30:00	1.13126	1.13131	1.13062	1.13064	490	0	0
2022.01.07	12:45:00	1.13066	1.13082	1.13035	1.13062	405	0	0
2022.01.07	13:00:00	1.13062	1.13081	1.13024	1.13026	488	0	0
2022.01.07	13:15:00	1.13026	1.13046	1.13008	1.13046	334	0	0
2022.01.07	13:30:00	1.13046	1.13046	1.13020	1.13043	364	0	0
2022.01.07	13:45:00	1.13046	1.13080	1.13026	1.13046	472	0	0
2022.01.07	14:00:00	1.13046	1.13050	1.13000	1.13003	344	0	0
2022.01.07	14:15:00	1.13002	1.13008	1.12984	1.13004	423	0	0
2022.01.07	14:30:00	1.13004	1.13012	1.12966	1.12992	468	0	0
2022.01.07	14:45:00	1.12994	1.13020	1.12963	1.12973	641	0	0
2022.01.07	15:00:00	1.12974	1.12999	1.12948	1.12983	677	0	0
2022.01.07	15:15:00	1.12984	1.13064	1.12982	1.12998	888	0	0
2022.01.07	15:30:00	1.12997	1.13223	1.12922	1.12988	2654	0	0
2022.01.07	15:45:00	1.12987	1.13160	1.12987	1.13018	2034	0	0
2022.01.07	16:00:00	1.13019	1.13190	1.12990	1.13172	1491	0	0
2022.01.07	16:15:00	1.13174	1.13247	1.13142	1.13236	1363	0	0
2022.01.07	16:30:00	1.13234	1.13312	1.13190	1.13312	1400	0	0
2022.01.07	16:45:00	1.13310	1.13342	1.13244	1.13301	1399	0	0
2022.01.07	17:00:00	1.13302	1.13408	1.13295	1.13398	1187	0	0
2022.01.07	17:15:00	1.13398	1.13492	1.13378	1.13480	1243	0	0
2022.01.07	17:30:00	1.13480	1.13480	1.13348	1.13376	1086	0	0
2022.01.07	17:45:00	1.13376	1.13478	1.13366	1.13471	1220	0	0
2022.01.07	18:00:00	1.13473	1.13500	1.13438	1.13444	955	0	0
2022.01.07	18:15:00	1.13444	1.13458	1.13377	1.13424	899	0	0
2022.01.07	18:30:00	1.13425	1.13508	1.13397	1.13472	724	0	0
2022.01.07	18:45:00	1.13473	1.13571	1.13457	1.13564	671	0	0
2022.01.07	19:00:00	1.13565	1.13580	1.13495	1.13551	708	0	0
2022.01.07	19:15:00	1.13549	1.13583	1.13542	1.13569	444	0	0
2022.01.07	19:30:00	1.13568	1.13569	1.13520	1.13548	353	0	0
2022.01.07	19:45:00	1.13548	1.13578	1.13538	1.13567	347	0	0
2022.01.07	20:00:00	1.13566	1.13582	1.13548	1.13570	447	0	0
2022.01.07	20:15:00	1.13570	1.13599	1.13563	1.13574	251	0	0
2022.01.07	20:30:00	1.13574	1.13622	1.13574	1.13593	326	0	0
2022.01.07	20:45:00	1.13593	1.13610	1.13575	1.13575	214	0	0
2022.01.07	21:00:00	1.13574	1.13610	1.13568	1.13608	282	0	0
2022.01.07	21:15:00	1.13609	1.13630	1.13589	1.13627	225	0	0
2022.01.07	21:30:00	1.13626	1.13648	1.13623	1.13630	260	0	0
2022.01.07	21:45:00	1.13630	1.13635	1.13607	1.13628	287	0	0
2022.01.07	22:00:00	1.13628	1.13641	1.13584	1.13601	308	0	0
2022.01.07	22:15:00	1.13600	1.13626	1.13591	1.13616	237	0	0
2022.01.07	22:30:00	1.13617	1.13617	1.13574	1.13595	231	0	0
2022.01.07	22:45:00	1.13595	1.13613	1.13578	1.13613	243	0	0
2022.01.07	23:00:00	1.13612	1.13612	1.13586	1.13590	233	0	0
2022.01.07	23:15:00	1.13590	1.13603	1.13586	1.13602	186	0	0
2022.01.07	23:30:00	1.13603	1.13616	1.13593	1.13602	169	0	0
2022.01.07	23:45:00	1.13602	1.13621	1.13586	1.13613	217	0	0
2022.01.10	00:00:00	1.13518	1.13574	1.13518	1.13565	115	0	33
2022.01.10	00:15:00	1.13565	1.13569	1.13558	1.13563	51	0	36
2022.01.10	00:30:00	1.13564	1.13566	1.13547	1.13556	349	0	34
2022.01.10	00:45:00	1.13557	1.13576	1.13542	1.13557	188	0	36
2022.01.10	01:00:00	1.13555	1.13609	1.13525	1.13526	533	0	0
2022.01.10	01:15:00	1.13525	1.13536	1.13498	1.13512	265	0	0
2022.01.10	01:30:00	1.13512	1.13552	1.13511	1.13543	199	0	0
2022.01.10	01:45:00	1.13543	1.13558	1.13516	1.13536	201	0	0
2022.01.10	02:00:00	1.13536	1.13542	1.13515	1.13525	172	0	0
2022.01.10	02:15:00	1.13525	1.13549	1.13522	1.13532	115	0	0
2022.01.10	02:30:00	1.13532	1.13582	1.13531	1.13578	218	0	0
2022.01.10	02:45:00	1.13576	1.13577	1.13550	1.13552	162	0	0
2022.01.10	03:00:00	1.13551	1.13560	1.13549	1.13557	129	0	0
2022.01.10	03:15:00	1.13557	1.13564	1.13549	1.13557	169	0	0
2022.01.10	03:30:00	1.13557	1.13564	1.13543	1.13544	193	0	0
2022.01.10	03:45:00	1.13543	1.13546	1.13499	1.13502	282	0	0
2022.01.10	04:00:00	1.13503	1.13519	1.13482	1.13487	122	0	0
2022.01.10	04:15:00	1.13488	1.13491	1.13451	1.13468	216	0	0
2022.01.10	04:30:00	1.13467	1.13472	1.13448	1.13464	162	0	0
2022.01.10	04:45:00	1.13464	1.13466	1.13393	1.13396	244	0	0
2022.01.10	05:00:00	1.13398	1.13398	1.13376	1.13383	220	0	0
2022.01.10	05:15:00	1.13383	1.13383	1.13372	1.13373	82	0	0
2022.01.10	05:30:00	1.13374	1.13380	1.13338	1.13358	214	0	0
2022.01.10	05:45:00	1.13358	1.13382	1.13349	1.13376	163	0	0
2022.01.10	06:00:00	1.13376	1.13408	1.13371	1.13383	199	0	0
2022.01.10	06:15:00	1.13382	1.13383	1.13355	1.13357	124	0	0
2022.01.10	06:30:00	1.13360	1.13375	1.13356	1.13371	111	0	0
2022.01.10	06:45:00	1.13370	1.13370	1.13333	1.13342	182	0	0
2022.01.10	07:00:00	1.13342	1.13349	1.13334	1.13344	112	0	0
2022.01.10	07:15:00	1.13343	1.13353	1.13340	1.13342	89	0	0
2022.01.10	07:30:00	1.13342	1.13342	1.13326	1.13334	95	0	0
2022.01.10	07:45:00	1.13336	1.13354	1.13321	1.13349	122	0	0
2022.01.10	08:00:00	1.13349	1.13354	1.13298	1.13310	203	0	0
2022.01.10	08:15:00	1.13309	1.13317	1.13264	1.13290	177	0	0
2022.01.10	08:30:00	1.13290	1.13304	1.13282	1.13287	193	0	0
2022.01.10	08:45:00	1.13288	1.13338	1.13288	1.13335	220	0	0
2022.01.10	09:00:00	1.13337	1.13351	1.13312	1.13333	493	0	0
2022.01.10	09:15:00	1.13333	1.13364	1.13288	1.13336	455	0	0
2022.01.10	09:30:00	1.13335	1.13360	1.13311	1.13337	532	0	0
2022.01.10	09:45:00	1.13337	1.13362	1.13272	1.13290	580	0	0
2022.01.10	10:00:00	1.13290	1.13312	1.13207	1.13238	914	0	0
2022.01.10	10:15:00	1.13234	1.13288	1.13210	1.13260	1040	0	0
2022.01.10	10:30:00	1.13260	1.13327	1.13217	1.13271	846	0	0
2022.01.10	10:45:00	1.13272	1.13362	1.13248	1.13358	771	0	0
2022.01.10	11:00:00	1.13359	1.13413	1.13334	1.13389	700	0	0
2022.01.10	11:15:00	1.13388	1.13447	1.13341	1.13356	626	0	0
2022.01.10	11:30:00	1.13353	1.13363	1.13298	1.13303	601	0	0
2022.01.10	11:45:00	1.13306	1.13306	1.13258	1.13266	588	0	0
2022.01.10	12:00:00	1.13266	1.13310	1.13227	1.13302	779	0	0
2022.01.10	12:15:00	1.13303	1.13343	1.13302	1.13315	522	0	0
2022.01.10	12:30:00	1.13314	1.13317	1.13236	1.13278	613	0	0
2022.01.10	12:45:00	1.13277	1.13298	1.13257	1.13297	557	0	0
2022.01.10	13:00:00	1.13297	1.13305	1.13225	1.13277	587	0	0
2022.01.10	13:15:00	1.13276	1.13363	1.13270	1.13336	721	0	0
2022.01.10	13:30:00	1.13336	1.13336	1.13266	1.13286	587	0	0
2022.01.10	13:45:00	1.13287	1.13290	1.13227	1.13255	581	0	0
2022.01.10	14:00:00	1.13254	1.13296	1.13218	1.13250	580	0	0
2022.01.10	14:15:00	1.13250	1.13264	1.13206	1.13233	601	0	0
2022.01.10	14:30:00	1.13233	1.13235	1.13140	1.13146	667	0	0
2022.01.10	14:45:00	1.13146	1.13178	1.13119	1.13163	843	0	0
2022.01.10	15:00:00	1.13163	1.13180	1.13129	1.13174	896	0	0
2022.01.10	15:15:00	1.13174	1.13243	1.13134	1.13145	863	0	0
2022.01.10	15:30:00	1.13148	1.13182	1.12999	1.13005	1110	0	0
2022.01.10	15:45:00	1.13005	1.13057	1.12951	1.12972	1180	0	0
2022.01.10	16:00:00	1.12972	1.12980	1.12900	1.12912	961	0	0
2022.01.10	16:15:00	1.12911	1.12933	1.12852	1.12912	1088	0	0
2022.01.10	16:30:00	1.12910	1.12980	1.12896	1.12923	1235	0	0
2022.01.10	16:45:00	1.12924	1.12973	1.12888	1.12973	1120	0	0
2022.01.10	17:00:00	1.12973	1.13050	1.12927	1.13017	1169	0	0
2022.01.10	17:15:00	1.13018	1.13094	1.13016	1.13041	973	0	0
2022.01.10	17:30:00	1.13040	1.13231	1.13036	1.13228	1167	0	0
2022.01.10	17:45:00	1.13228	1.13272	1.13180	1.13188	1233	0	0
2022.01.10	18:00:00	1.13187	1.13230	1.13161	1.13214	934	0	0
2022.01.10	18:15:00	1.13214	1.13287	1.13212	1.13256	849	0	0
2022.01.10	18:30:00	1.13256	1.13279	1.13202	1.13217	651	0	0
2022.01.10	18:45:00	1.13218	1.13290	1.13202	1.13276	712	0	0
2022.01.10	19:00:00	1.13276	1.13330	1.13274	1.13314	531	0	0
2022.01.10	19:15:00	1.13315	1.13339	1.13304	1.13304	395	0	0
2022.01.10	19:30:00	1.13304	1.13340	1.13304	1.13326	487	0	0
2022.01.10	19:45:00	1.13325	1.13348	1.13284	1.13287	488	0	0
2022.01.10	20:00:00	1.13286	1.13311	1.13263	1.13287	516	0	0
2022.01.10	20:15:00	1.13286	1.13287	1.13229	1.13236	407	0	0
2022.01.10	20:30:00	1.13239	1.13272	1.13236	1.13242	335	0	0
2022.01.10	20:45:00	1.13241	1.13264	1.13210	1.13224	417	0	0
2022.01.10	21:00:00	1.13226	1.13232	1.13201	1.13225	347	0	0
2022.01.10	21:15:00	1.13224	1.13265	1.13224	1.13248	338	0	0
2022.01.10	21:30:00	1.13249	1.13269	1.13240	1.13264	327	0	0
2022.01.10	21:45:00	1.13263	1.13270	1.13203	1.13234	480	0	0
2022.01.10	22:00:00	1.13233	1.13258	1.13225	1.13241	462	0	0
2022.01.10	22:15:00	1.13241	1.13285	1.13237	1.13284	403	0	0
2022.01.10	22:30:00	1.13284	1.13301	1.13265	1.13295	357	0	0
2022.01.10	22:45:00	1.13295	1.13300	1.13262	1.13262	375	0	0
2022.01.10	23:00:00	1.13262	1.13290	1.13262	1.13271	236	0	0
2022.01.10	23:15:00	1.13270	1.13291	1.13252	1.13291	214	0	0
2022.01.10	23:30:00	1.13291	1.13296	1.13284	1.13296	133	0	0
2022.01.10	23:45:00	1.13296	1.13303	1.13272	1.13283	174	0	0
2022.01.11	00:00:00	1.13228	1.13264	1.13205	1.13247	114	0	13
2022.01.11	00:15:00	1.13256	1.13257	1.13245	1.13250	36	0	40
2022.01.11	00:30:00	1.13245	1.13285	1.13244	1.13281	136	0	0
2022.01.11	00:45:00	1.13283	1.13283	1.13259	1.13264	120	0	0
2022.01.11	01:00:00	1.13265	1.13294	1.13265	1.13289	184	0	0
2022.01.11	01:15:00	1.13290	1.13327	1.13284	1.13319	125	0	0
2022.01.11	01:30:00	1.13319	1.13322	1.13292	1.13300	115	0	0
2022.01.11	01:45:00	1.13301	1.13311	1.13297	1.13302	117	0	0
2022.01.11	02:00:00	1.13300	1.13318	1.13286	1.13308	231	0	0
2022.01.11	02:15:00	1.13306	1.13339	1.13304	1.13333	204	0	0
2022.01.11	02:30:00	1.13335	1.13339	1.13314	1.13321	193	0	0
2022.01.11	02:45:00	1.13321	1.13349	1.13320	1.13330	273	0	0
2022.01.11	03:00:00	1.13329	1.13346	1.13324	1.13335	237	0	0
2022.01.11	03:15:00	1.13333	1.13415	1.13328	1.13406	302	0	0
2022.01.11	03:30:00	1.13406	1.13418	1.13389	1.13407	500	0	0
2022.01.11	03:45:00	1.13407	1.13408	1.13348	1.13365	328	0	0
2022.01.11	04:00:00	1.13366	1.13397	1.13346	1.13392	210	0	0
2022.01.11	04:15:00	1.13392	1.13438	1.13390	1.13434	190	0	0
2022.01.11	04:30:00	1.13434	1.13438	1.13406	1.13414	253	0	0
2022.01.11	04:45:00	1.13413	1.13421	1.13373	1.13380	290	0	0
2022.01.11	05:00:00	1.13382	1.13391	1.13371	1.13383	242	0	0
2022.01.11	05:15:00	1.13384	1.13423	1.13381	1.13412	231	0	0
2022.01.11	05:30:00	1.13412	1.13426	1.13410	1.13421	263	0	0
2022.01.11	05:45:00	1.13420	1.13422	1.13411	1.13416	220	0	0
2022.01.11	06:00:00	1.13416	1.13417	1.13378	1.13380	183	0	0
2022.01.11	06:15:00	1.13380	1.13401	1.13380	1.13394	140	0	0
2022.01.11	06:30:00	1.13394	1.13405	1.13391	1.13401	166	0	0
2022.01.11	06:45:00	1.13400	1.13411	1.13387	1.13408	171	0	0
2022.01.11	07:00:00	1.13408	1.13422	1.13402	1.13403	155	0	0
2022.01.11	07:15:00	1.13404	1.13417	1.13402	1.13408	126	0	0
2022.01.11	07:30:00	1.13410	1.13433	1.13407	1.13432	107	0	0
2022.01.11	07:45:00	1.13432	1.13443	1.13385	1.13390	289	0	0
2022.01.11	08:00:00	1.13390	1.13434	1.13389	1.13420	266	0	0
2022.01.11	08:15:00	1.13420	1.13433	1.13396	1.13399	183	0	0
2022.01.11	08:30:00	1.13401	1.13424	1.13340	1.13340	315	0	0
2022.01.11	08:45:00	1.13340	1.13375	1.13318	1.13364	451	0	0
2022.01.11	09:00:00	1.13368	1.13426	1.13356	1.13411	610	0	0
2022.01.11	09:15:00	1.13410	1.13446	1.13386	1.13419	413	0	0
2022.01.11	09:30:00	1.13418	1.13421	1.13357	1.13379	553	0	0
2022.01.11	09:45:00	1.13379	1.13429	1.13349	1.13416	615	0	0
2022.01.11	10:00:00	1.13416	1.13486	1.13392	1.13434	1078	0	0
2022.01.11	10:15:00	1.13434	1.13496	1.13419	1.13473	731	0	0
2022.01.11	10:30:00	1.13473	1.13479	1.13437	1.13473	619	0	0
2022.01.11	10:45:00	1.13472	1.13518	1.13455	1.13494	565	0	0
2022.01.11	11:00:00	1.13494	1.13519	1.13470	1.13519	634	0	0
2022.01.11	11:15:00	1.13519	1.13520	1.13447	1.13463	612	0	0
2022.01.11	11:30:00	1.13462	1.13463	1.13364	1.13364	629	0	0
2022.01.11	11:45:00	1.13362	1.13365	1.13288	1.13334	1008	0	0
2022.01.11	12:00:00	1.13335	1.13390	1.13317	1.13350	612	0	0
2022.01.11	12:15:00	1.13350	1.13366	1.13264	1.13274	549	0	0
2022.01.11	12:30:00	1.13276	1.13362	1.13268	1.13318	546	0	0
2022.01.11	12:45:00	1.13318	1.13333	1.13282	1.13303	559	0	0
2022.01.11	13:00:00	1.13304	1.13314	1.13261	1.13288	631	0	0
2022.01.11	13:15:00	1.13288	1.13337	1.13279	1.13328	494	0	0
2022.01.11	13:30:00	1.13328	1.13382	1.13317	1.13382	430	0	0
2022.01.11	13:45:00	1.13382	1.13436	1.13377	1.13388	716	0	0
2022.01.11	14:00:00	1.13388	1.13422	1.13318	1.13349	855	0	0
2022.01.11	14:15:00	1.13350	1.13353	1.13306	1.13324	571	0	0
2022.01.11	14:30:00	1.13324	1.13369	1.13311	1.13342	570	0	0
2022.01.11	14:45:00	1.13343	1.13358	1.13308	1.13313	655	0	0
2022.01.11	15:00:00	1.13313	1.13380	1.13289	1.13358	770	0	0
2022.01.11	15:15:00	1.13359	1.13386	1.13296	1.13317	750	0	0
2022.01.11	15:30:00	1.13317	1.13342	1.13249	1.13258	964	0	0
2022.01.11	15:45:00	1.13255	1.13287	1.13234	1.13260	772	0	0
2022.01.11	16:00:00	1.13260	1.13292	1.13207	1.13241	919	0	0
2022.01.11	16:15:00	1.13241	1.13261	1.13224	1.13254	694	0	0
2022.01.11	16:30:00	1.13254	1.13304	1.13202	1.13211	924	0	0
2022.01.11	16:45:00	1.13209	1.13262	1.13130	1.13234	1208	0	0
2022.01.11	17:00:00	1.13234	1.13388	1.13229	1.13353	1167	0	0
2022.01.11	17:15:00	1.13354	1.13372	1.13321	1.13352	662	0	0
2022.01.11	17:30:00	1.13352	1.13414	1.13346	1.13378	784	0	0
2022.01.11	17:45:00	1.13379	1.13453	1.13350	1.13404	1318	0	0
2022.01.11	18:00:00	1.13404	1.13600	1.13404	1.13598	1143	0	0
2022.01.11	18:15:00	1.13598	1.13651	1.13577	1.13621	1105	0	0
2022.01.11	18:30:00	1.13616	1.13686	1.13612	1.13662	706	0	0
2022.01.11	18:45:00	1.13663	1.13664	1.13612	1.13620	754	0	0
2022.01.11	19:00:00	1.13620	1.13634	1.13560	1.13571	637	0	0
2022.01.11	19:15:00	1.13571	1.13594	1.13541	1.13573	475	0	0
2022.01.11	19:30:00	1.13574	1.13594	1.13533	1.13538	381	0	0
2022.01.11	19:45:00	1.13538	1.13577	1.13530	1.13543	392	0	0
2022.01.11	20:00:00	1.13542	1.13563	1.13522	1.13563	406	0	0
2022.01.11	20:15:00	1.13563	1.13605	1.13553	1.13576	412	0	0
2022.01.11	20:30:00	1.13576	1.13660	1.13575	1.13645	380	0	0
2022.01.11	20:45:00	1.13644	1.13686	1.13644	1.13667	349	0	0
2022.01.11	21:00:00	1.13668	1.13736	1.13662	1.13736	499	0	0
2022.01.11	21:15:00	1.13729	1.13751	1.13637	1.13648	385	0	0
2022.01.11	21:30:00	1.13648	1.13660	1.13628	1.13660	292	0	0
2022.01.11	21:45:00	1.13660	1.13689	1.13656	1.13669	380	0	0
2022.01.11	22:00:00	1.13667	1.13691	1.13641	1.13648	396	0	0
2022.01.11	22:15:00	1.13648	1.13692	1.13641	1.13684	313	0	0
2022.01.11	22:30:00	1.13684	1.13694	1.13661	1.13679	287	0	0
2022.01.11	22:45:00	1.13678	1.13680	1.13647	1.13658	390	0	0
2022.01.11	23:00:00	1.13657	1.13690	1.13650	1.13676	184	0	0
2022.01.11	23:15:00	1.13677	1.13694	1.13670	1.13681	146	0	0
2022.01.11	23:30:00	1.13682	1.13691	1.13679	1.13685	140	0	0
2022.01.11	23:45:00	1.13687	1.13696	1.13684	1.13688	163	0	0
2022.01.12	00:00:00	1.13647	1.13680	1.13644	1.13673	31	0	23
2022.01.12	00:15:00	1.13673	1.13678	1.13672	1.13672	24	0	16
2022.01.12	00:30:00	1.13673	1.13681	1.13672	1.13678	46	0	8
2022.01.12	00:45:00	1.13679	1.13686	1.13671	1.13685	65	0	5
2022.01.12	01:00:00	1.13683	1.13700	1.13672	1.13699	141	0	0
2022.01.12	01:15:00	1.13699	1.13701	1.13673	1.13674	131	0	0
2022.01.12	01:30:00	1.13673	1.13710	1.13673	1.13674	264	0	0
2022.01.12	01:45:00	1.13674	1.13680	1.13658	1.13660	179	0	0
2022.01.12	02:00:00	1.13660	1.13723	1.13659	1.13698	285	0	0
2022.01.12	02:15:00	1.13697	1.13700	1.13683	1.13691	124	0	0
2022.01.12	02:30:00	1.13691	1.13720	1.13691	1.13719	96	0	0
2022.01.12	02:45:00	1.13719	1.13734	1.13708	1.13710	142	0	0
2022.01.12	03:00:00	1.13709	1.13722	1.13689	1.13689	217	0	0
2022.01.12	03:15:00	1.13689	1.13689	1.13654	1.13656	320	0	0
2022.01.12	03:30:00	1.13656	1.13693	1.13643	1.13689	289	0	0
2022.01.12	03:45:00	1.13689	1.13702	1.13676	1.13700	252	0	0
2022.01.12	04:00:00	1.13700	1.13736	1.13698	1.13726	238	0	0
2022.01.12	04:15:00	1.13727	1.13732	1.13714	1.13718	201	0	0
2022.01.12	04:30:00	1.13718	1.13720	1.13680	1.13700	207	0	0
2022.01.12	04:45:00	1.13701	1.13725	1.13689	1.13720	210	0	0
2022.01.12	05:00:00	1.13721	1.13743	1.13714	1.13742	170	0	0
2022.01.12	05:15:00	1.13741	1.13756	1.13740	1.13746	164	0	0
2022.01.12	05:30:00	1.13746	1.13751	1.13734	1.13734	144	0	0
2022.01.12	05:45:00	1.13734	1.13753	1.13734	1.13748	93	0	0
2022.01.12	06:00:00	1.13748	1.13749	1.13735	1.13739	128	0	0
2022.01.12	06:15:00	1.13739	1.13750	1.13735	1.13748	134	0	0
2022.01.12	06:30:00	1.13747	1.13751	1.13726	1.13728	153	0	0
2022.01.12	06:45:00	1.13727	1.13739	1.13726	1.13727	118	0	0
2022.01.12	07:00:00	1.13727	1.13755	1.13726	1.13752	237	0	0
2022.01.12	07:15:00	1.13752	1.13756	1.13749	1.13756	173	0	0
2022.01.12	07:30:00	1.13755	1.13780	1.13748	1.13756	215	0	0
2022.01.12	07:45:00	1.13756	1.13757	1.13731	1.13733	199	0	0
2022.01.12	08:00:00	1.13732	1.13751	1.13724	1.13738	169	0	0
2022.01.12	08:15:00	1.13740	1.13747	1.13724	1.13741	137	0	0
2022.01.12	08:30:00	1.13740	1.13750	1.13732	1.13750	113	0	0
2022.01.12	08:45:00	1.13750	1.13750	1.13644	1.13644	368	0	0
2022.01.12	09:00:00	1.13643	1.13676	1.13628	1.13658	458	0	0
2022.01.12	09:15:00	1.13658	1.13662	1.13579	1.13580	420	0	0
2022.01.12	09:30:00	1.13580	1.13602	1.13569	1.13586	377	0	0
2022.01.12	09:45:00	1.13584	1.13598	1.13553	1.13585	555	0	0
2022.01.12	10:00:00	1.13584	1.13666	1.13551	1.13644	776	0	0
2022.01.12	10:15:00	1.13645	1.13658	1.13574	1.13603	584	0	0
2022.01.12	10:30:00	1.13603	1.13666	1.13600	1.13636	612	0	0
